title,content,url,Fuente
Podemos critica a la izquierda por no defender al régimen de Maduro: «Es de ser imbécil»,"El coportavoz de Podemos y diputado en el Congreso,Javier Sánchez Serna,ha criticado que «poner a los pies de los caballos» desde la izquierda a países, en alusión a Venezuela, «acosados y agredidos» durante décadas por Estados Unidos (EEUU)es ser «miserable» e «imbécil».
«Desde la izquierda política: poner a los pies de los caballos a países acosados y agredidos durante décadas por EEUU,mientras (Donald) Trump y (Elon) Musk hablan de invadir medio mundo, no solo es de ser miserable, es de ser imbécil», ha lanzado a través de la red social ‘X’, adjuntando una foto Hugo Chávez y Fidel Castro, antiguos mandatarios de Venezuela y Cuba respectivamente.
La ministra de Sanidad y líder de Más Madrid, Mónica García, ha respaldado la postura del presidente de Chile, Gabriel Boric,en las que calificaba al Gobierno de Nicolás Maduro de «dictadura».",https://theobjective.com/espana/politica/2025-01-10/podemos-izquierda-regimen-maduro-imbecil/,TheObjective
Lea aquí la propuesta con la que el PSOE quiere archivar los casos contra el entorno de Sánchez,"ElPSOEha registrado este viernes una proposición de ley con la que pretende archivar los casos que afectan a la mujer del presidente, Begoña Gómez, y a su hermano, David Sánchez. La norma prohíbe ejercer la acusación popular a partidos políticos y asociaciones o fundaciones vinculadas con ellos ybusca garantizar los derechos fundamentales frente al acoso derivado de «acciones judiciales abusivas».
El portavoz del Grupo Socialista, Patxi López, ha registrado esta mañana en el Congreso de los Diputados una proposición de Ley queincluye también la doctrina del Tribunal Supremo sobre la imposibilidad de abrir un proceso penal con meros recortes de prensa sin el menor indicio de irregularidadesy que suprime el delito de ofensas contra los sentimientos religiosos.Las modificaciones realizadas en la ley de Enjuiciamiento Criminal y en la ley Orgánica del Poder Judicialserán de aplicación a los procesos en curso en el momento de la entrada en vigorde la presente ley orgánica,así como a los que comiencen con posterioridad a dicho momento.
PSOE Ley Archivar Investiga…byThe Objective",https://theobjective.com/espana/politica/2025-01-10/propuesta-psoe-archivar-casos-sanchez/,TheObjective
Interior prohibirá circular por el carril izquierdo de las autovías en caso de nevadas,"Elministro del Interior,Fernando Grande-Marlaska, ha anunciado este viernes que prohibirá conducir por el carril izquierdo en autopistas yautovíasen caso denevadas,para que este quede libre para los vehículos de emergencia. Así lo ha adelantado Grande-Marlaska durante la presentación del balance provisional de siniestralidad en la sede de laDirección General de Tráfico(DGT), junto a su director, Pere Navarro, respecto a la actividad legislativa de su departamento para este año.
Marlaska espera aprobar «antes del verano» el real decreto que actualiza el catálogo de las señales de tráfico y, «antes de que concluya este año y a la mayor brevedad», proceder a la modificación definitiva del Reglamento de la Circulación para la protección de los usuarios vulnerables, cuyo borrador ha recibido más de 2.000 observaciones en el trámite de audiencia pública. En este sentido, ha avanzado que incorporará la prohibición de conducir por el carril izquierdo en autopistas y autovías en caso de nevadas, para que quede libre para los vehículos de emergencia, según recoge Europa Press.
Por otro lado, ha dicho que espera queel Congreso apruebe «cuanto antes» de forma definitiva la iniciativa del PSOE, que rebaja la tasa máxima de alcoholpermitida al volante de 0,5 a 0,2 gramos de alcohol por litro en sangre. «Queremos que nuestro mensaje sea claro y contundente: el consumo del alcohol o las drogas, por ínfima que sea la cantidad ingerida, no es compatible con la conducción», ha aseverado el ministro, que ha anunciado que mantendrá la «intensidad» de los controles del consumo de estas sustancias en carretera.",https://theobjective.com/espana/politica/2025-01-10/interior-carril-izquierdo-autovias-nevadas/,TheObjective
Sumar reúne a sus ministros y eleva la presión para exigir aprobar la reducción de jornada,"Sumar ha elevado este viernes la presión alPSOEpara exigir, tras una cumbre de sus cinco ministros, laaprobación de la reducción de la jornada laboral en elConsejo de Ministros, para tramitarla con carácter de urgencia en el Congreso.
Así lo han trasladado fuentes deSumartras la reunión de la vicepresidenta segunda,Yolanda Díaz; el ministro de Cultura, Ernest Urtasun; la titular de Sanidad, Mónica García; el ministro de Derechos Sociales, Consumo y Agenda 2030, Pablo Bustinduy; y su homóloga en Juventud e Infancia, Sira Rego.
En esta cita,convocada por el «incumplimiento» por parte del ala socialista del acuerdo de coalición respecto a esta mediday para analizar el contexto político con la entrada del nuevo año, Sumar ha reclamado que el pacto de diálogo social firmado por Trabajo conCCOOy UGT «debe ser respetado íntegramente por el Consejo de Ministros». Es decir, no admitirán ninguna rebaja en los términos consensuados con los sindicatos.",https://theobjective.com/espana/politica/2025-01-10/sumar-ministros-presion-reduccion-jornada/,TheObjective
El PP considera que la ley de PSOE para limitar acusaciones busca «laminar» al Poder Judicial,"ElPPconsidera que la ley que va a impulsar elPSOEpara limitar la acusación popular y contra las «acciones judiciales abusivas» confirma su «desesperación»ante los «casos decorrupciónque le acorralan». A su entender, evidencia su «voluntad de perseguir» a quienes denuncian, investigan o informan de la corrupción que puede haber en las filas socialistas.
«Esta medida es un paso más en su estrategia de laminar al Poder Judicial, consumando su intención de quitar la instrucción a los jueces para dejarla en manos de la Fiscalía, y sembrando el descrédito sobre todo el Poder Judicial a ojos de la ciudadanía», ha señalado el PP en un comunicado, según recoge Europa Press.
El PP ha reaccionado así a la proposición deley orgánica de ‘garantía y protección de los derechos fundamentales frente al acoso derivado de acciones judiciales abusivas’que acaba de registrar el PSOE en el Congreso y con la que buscan «impedir los mecanismos de acoso» por parte de grupos «ultras» que usan la acusación popular para fines propios, en palabras del portavoz del Grupo Socialista, Patxi López.",https://theobjective.com/espana/politica/2025-01-10/pp-ley-psoe-limitar-acusaciones/,TheObjective
